BRONX,2010,23.1
BROOKLYN,2010,24.4
MANHATTAN,2010,32.2
QUEENS,2010,21.9
STATEN ISLAND,2010,17.4
BRONX,2010,24.8
BRONX,2010,18.7
BRONX,2010,21.3
BRONX,2010,23.0
BRONX,2010,21.6
BRONX,2010,25.6
BRONX,2010,26.8
BRONX,2010,25.0
BROOKLYN,2010,25.9
BROOKLYN,2010,26.8
BROOKLYN,2010,26.3
BROOKLYN,2010,23.2
BROOKLYN,2010,23.8
BROOKLYN,2010,24.7
BROOKLYN,2010,24.7
BROOKLYN,2010,20.9
BROOKLYN,2010,23.3
BROOKLYN,2010,22.3
BROOKLYN,2010,26.3
MANHATTAN,2010,25.9
MANHATTAN,2010,27.8
MANHATTAN,2010,27.4
MANHATTAN,2010,29.3
MANHATTAN,2010,33.2
MANHATTAN,2010,38.2
MANHATTAN,2010,41.8
MANHATTAN,2010,32.6
MANHATTAN,2010,30.7
MANHATTAN,2010,34.8
QUEENS,2010,24.8
QUEENS,2010,24.9
QUEENS,2010,21.3
QUEENS,2010,19.2
QUEENS,2010,22.4
QUEENS,2010,21.6
QUEENS,2010,22.2
QUEENS,2010,22.8
QUEENS,2010,20.9
QUEENS,2010,18.8
STATEN ISLAND,2010,19.8
STATEN ISLAND,2010,17.8
STATEN ISLAND,2010,16.3
STATEN ISLAND,2010,15.7
BRONX,2010,27.7
BROOKLYN,2010,27.4
MANHATTAN,2010,23.5
QUEENS,2010,28.3
STATEN ISLAND,2010,29.8
BRONX,2010,27.0
BRONX,2010,28.4
BRONX,2010,28.6
BRONX,2010,27.5
BRONX,2010,28.7
BRONX,2010,26.7
BRONX,2010,26.3
BRONX,2010,27.7
BROOKLYN,2010,27.1
BROOKLYN,2010,26.1
BROOKLYN,2010,26.4
BROOKLYN,2010,28.0
BROOKLYN,2010,27.7
BROOKLYN,2010,27.1
BROOKLYN,2010,27.1
BROOKLYN,2010,29.0
BROOKLYN,2010,28.0
BROOKLYN,2010,28.4
BROOKLYN,2010,26.6
MANHATTAN,2010,25.9
MANHATTAN,2010,25.4
MANHATTAN,2010,25.7
MANHATTAN,2010,24.4
MANHATTAN,2010,23.0
MANHATTAN,2010,21.3
MANHATTAN,2010,19.3
MANHATTAN,2010,23.8
MANHATTAN,2010,23.9
MANHATTAN,2010,22.7
QUEENS,2010,27.6
QUEENS,2010,27.3
QUEENS,2010,28.6
QUEENS,2010,28.5
QUEENS,2010,27.9
QUEENS,2010,28.0
QUEENS,2010,28.4
QUEENS,2010,27.8
QUEENS,2010,28.7
QUEENS,2010,30.5
STATEN ISLAND,2010,29.2
STATEN ISLAND,2010,29.4
STATEN ISLAND,2010,30.3
STATEN ISLAND,2010,30.3
BRONX,2010,6.5
BROOKLYN,2010,3.6
MANHATTAN,2010,7.1
QUEENS,2010,3.4
STATEN ISLAND,2010,2.0
BRONX,2010,4.7
BRONX,2010,5.4
BRONX,2010,4.8
BRONX,2010,9.1
BRONX,2010,4.8
BRONX,2010,9.3
BRONX,2010,7.5
BRONX,2010,4.8
BROOKLYN,2010,4.2
BROOKLYN,2010,3.3
BROOKLYN,2010,4.1
BROOKLYN,2010,3.5
BROOKLYN,2010,3.4
BROOKLYN,2010,4.0
BROOKLYN,2010,4.2
BROOKLYN,2010,2.8
BROOKLYN,2010,3.3
BROOKLYN,2010,2.9
BROOKLYN,2010,4.3
MANHATTAN,2010,9.1
MANHATTAN,2010,6.7
MANHATTAN,2010,6.7
MANHATTAN,2010,8.2
MANHATTAN,2010,10.3
MANHATTAN,2010,6.1
MANHATTAN,2010,8.5
MANHATTAN,2010,5.7
MANHATTAN,2010,6.4
MANHATTAN,2010,3.6
QUEENS,2010,5.3
QUEENS,2010,4.4
QUEENS,2010,3.1
QUEENS,2010,2.8
QUEENS,2010,3.7
QUEENS,2010,2.9
QUEENS,2010,3.3
QUEENS,2010,3.0
QUEENS,2010,2.6
QUEENS,2010,2.6
STATEN ISLAND,2010,2.2
STATEN ISLAND,2010,2.3
STATEN ISLAND,2010,1.8
STATEN ISLAND,2010,1.8
BRONX,2011,79.8
BRONX,2011,79.8
BRONX,2011,146.7
BRONX,2011,146.7
BROOKLYN,2011,54.0
BROOKLYN,2011,54.0
BROOKLYN,2011,101.0
BROOKLYN,2011,101.0
MANHATTAN,2011,43.2
MANHATTAN,2011,43.2
MANHATTAN,2011,135.7
MANHATTAN,2011,135.7
QUEENS,2011,27.0
QUEENS,2011,27.0
QUEENS,2011,84.1
QUEENS,2011,84.1
STATEN ISLAND,2011,37.9
STATEN ISLAND,2011,37.9
STATEN ISLAND,2011,67.9
STATEN ISLAND,2011,67.9
BRONX,2011,47.4
BRONX,2011,47.4
BRONX,2011,108.6
BRONX,2011,108.6
BRONX,2011,26.5
BRONX,2011,26.5
BRONX,2011,66.2
BRONX,2011,66.2
BRONX,2011,42.2
BRONX,2011,42.2
BRONX,2011,79.3
BRONX,2011,79.3
BRONX,2011,73.6
BRONX,2011,73.6
BRONX,2011,125.0
BRONX,2011,125.0
BRONX,2011,58.1
BRONX,2011,58.1
BRONX,2011,116.0
BRONX,2011,116.0
BRONX,2011,127.4
BRONX,2011,127.4
BRONX,2011,183.9
BRONX,2011,183.9
BRONX,2011,113.1
BRONX,2011,113.1
BRONX,2011,202.0
BRONX,2011,202.0
BRONX,2011,119.1
BRONX,2011,119.1
BRONX,2011,206.3
BRONX,2011,206.3
BROOKLYN,2011,26.9
BROOKLYN,2011,26.9
BROOKLYN,2011,58.6
BROOKLYN,2011,58.6
BROOKLYN,2011,43.5
BROOKLYN,2011,43.5
BROOKLYN,2011,95.3
BROOKLYN,2011,95.3
BROOKLYN,2011,105.4
BROOKLYN,2011,105.4
BROOKLYN,2011,191.4
BROOKLYN,2011,191.4
BROOKLYN,2011,95.0
BROOKLYN,2011,95.0
BROOKLYN,2011,164.0
BROOKLYN,2011,164.0
BROOKLYN,2011,39.1
BROOKLYN,2011,39.1
BROOKLYN,2011,59.5
BROOKLYN,2011,59.5
BROOKLYN,2011,15.4
BROOKLYN,2011,15.4
BROOKLYN,2011,22.7
BROOKLYN,2011,22.7
BROOKLYN,2011,65.9
BROOKLYN,2011,65.9
BROOKLYN,2011,129.2
BROOKLYN,2011,129.2
BROOKLYN,2011,49.8
BROOKLYN,2011,49.8
BROOKLYN,2011,97.7
BROOKLYN,2011,97.7
BROOKLYN,2011,13.7
BROOKLYN,2011,13.7
BROOKLYN,2011,24.9
BROOKLYN,2011,24.9
BROOKLYN,2011,24.0
BROOKLYN,2011,24.0
BROOKLYN,2011,42.3
BROOKLYN,2011,42.3
BROOKLYN,2011,113.7
BROOKLYN,2011,113.7
BROOKLYN,2011,185.8
BROOKLYN,2011,185.8
MANHATTAN,2011,41.7
MANHATTAN,2011,41.7
MANHATTAN,2011,130.2
MANHATTAN,2011,130.2
MANHATTAN,2011,130.4
MANHATTAN,2011,130.4
MANHATTAN,2011,269.9
MANHATTAN,2011,269.9
MANHATTAN,2011,135.2
MANHATTAN,2011,135.2
MANHATTAN,2011,276.0
MANHATTAN,2011,276.0
MANHATTAN,2011,24.1
MANHATTAN,2011,24.1
MANHATTAN,2011,69.8
MANHATTAN,2011,69.8
MANHATTAN,2011,9.3
MANHATTAN,2011,9.3
MANHATTAN,2011,35.4
MANHATTAN,2011,35.4
MANHATTAN,2011,24.6
MANHATTAN,2011,24.6
MANHATTAN,2011,91.6
MANHATTAN,2011,91.6
MANHATTAN,2011,19.6
MANHATTAN,2011,19.6
MANHATTAN,2011,70.0
MANHATTAN,2011,70.0
MANHATTAN,2011,8.9
MANHATTAN,2011,8.9
MANHATTAN,2011,24.2
MANHATTAN,2011,24.2
MANHATTAN,2011,42.5
MANHATTAN,2011,42.5
MANHATTAN,2011,144.0
MANHATTAN,2011,144.0
MANHATTAN,2011,27.0
MANHATTAN,2011,27.0
MANHATTAN,2011,56.8
MANHATTAN,2011,56.8
QUEENS,2011,27.1
QUEENS,2011,27.1
QUEENS,2011,75.0
QUEENS,2011,75.0
QUEENS,2011,16.1
QUEENS,2011,16.1
QUEENS,2011,72.4
QUEENS,2011,72.4
QUEENS,2011,10.5
QUEENS,2011,10.5
QUEENS,2011,40.0
QUEENS,2011,40.0
QUEENS,2011,7.8
QUEENS,2011,7.8
QUEENS,2011,27.5
QUEENS,2011,27.5
QUEENS,2011,16.6
QUEENS,2011,16.6
QUEENS,2011,56.3
QUEENS,2011,56.3
QUEENS,2011,20.7
QUEENS,2011,20.7
QUEENS,2011,60.9
QUEENS,2011,60.9
QUEENS,2011,35.0
QUEENS,2011,35.0
QUEENS,2011,89.0
QUEENS,2011,89.0
QUEENS,2011,54.1
QUEENS,2011,54.1
QUEENS,2011,144.7
QUEENS,2011,144.7
QUEENS,2011,35.5
QUEENS,2011,35.5
QUEENS,2011,90.2
QUEENS,2011,90.2
QUEENS,2011,59.7
QUEENS,2011,59.7
QUEENS,2011,137.4
QUEENS,2011,137.4
STATEN ISLAND,2011,84.7
STATEN ISLAND,2011,84.7
STATEN ISLAND,2011,118.8
STATEN ISLAND,2011,118.8
STATEN ISLAND,2011,58.1
STATEN ISLAND,2011,58.1
STATEN ISLAND,2011,101.7
STATEN ISLAND,2011,101.7
STATEN ISLAND,2011,22.3
STATEN ISLAND,2011,22.3
STATEN ISLAND,2011,47.3
STATEN ISLAND,2011,47.3
STATEN ISLAND,2011,15.9
STATEN ISLAND,2011,15.9
STATEN ISLAND,2011,29.8
STATEN ISLAND,2011,29.8
BRONX,2011,13.7
BRONX,2011,13.7
BRONX,2011,37.8
BRONX,2011,37.8
BROOKLYN,2011,7.6
BROOKLYN,2011,7.6
BROOKLYN,2011,20.9
BROOKLYN,2011,20.9
MANHATTAN,2011,4.9
MANHATTAN,2011,4.9
MANHATTAN,2011,19.9
MANHATTAN,2011,19.9
QUEENS,2011,4.2
QUEENS,2011,4.2
QUEENS,2011,17.0
QUEENS,2011,17.0
STATEN ISLAND,2011,6.8
STATEN ISLAND,2011,6.8
STATEN ISLAND,2011,12.5
STATEN ISLAND,2011,12.5
BRONX,2011,7.0
BRONX,2011,7.0
BRONX,2011,22.7
BRONX,2011,22.7
BRONX,2011,7.5
BRONX,2011,7.5
BRONX,2011,22.3
BRONX,2011,22.3
BRONX,2011,9.8
BRONX,2011,9.8
BRONX,2011,32.2
BRONX,2011,32.2
BRONX,2011,14.4
BRONX,2011,14.4
BRONX,2011,43.6
BRONX,2011,43.6
BRONX,2011,11.7
BRONX,2011,11.7
BRONX,2011,34.2
BRONX,2011,34.2
BRONX,2011,18.9
BRONX,2011,18.9
BRONX,2011,39.6
BRONX,2011,39.6
BRONX,2011,16.4
BRONX,2011,16.4
BRONX,2011,38.2
BRONX,2011,38.2
BRONX,2011,16.0
BRONX,2011,16.0
BRONX,2011,43.6
BRONX,2011,43.6
BROOKLYN,2011,3.5
BROOKLYN,2011,3.5
BROOKLYN,2011,10.3
BROOKLYN,2011,10.3
BROOKLYN,2011,6.6
BROOKLYN,2011,6.6
BROOKLYN,2011,20.5
BROOKLYN,2011,20.5
BROOKLYN,2011,13.5
BROOKLYN,2011,13.5
BROOKLYN,2011,40.2
BROOKLYN,2011,40.2
BROOKLYN,2011,11.5
BROOKLYN,2011,11.5
BROOKLYN,2011,29.8
BROOKLYN,2011,29.8
BROOKLYN,2011,6.5
BROOKLYN,2011,6.5
BROOKLYN,2011,10.8
BROOKLYN,2011,10.8
BROOKLYN,2011,3.8
BROOKLYN,2011,3.8
BROOKLYN,2011,5.1
BROOKLYN,2011,5.1
BROOKLYN,2011,7.3
BROOKLYN,2011,7.3
BROOKLYN,2011,26.9
BROOKLYN,2011,26.9
BROOKLYN,2011,7.1
BROOKLYN,2011,7.1
BROOKLYN,2011,21.5
BROOKLYN,2011,21.5
BROOKLYN,2011,2.9
BROOKLYN,2011,2.9
BROOKLYN,2011,5.0
BROOKLYN,2011,5.0
BROOKLYN,2011,6.0
BROOKLYN,2011,6.0
BROOKLYN,2011,8.1
BROOKLYN,2011,8.1
BROOKLYN,2011,13.6
BROOKLYN,2011,13.6
BROOKLYN,2011,41.2
BROOKLYN,2011,41.2
MANHATTAN,2011,5.8
MANHATTAN,2011,5.8
MANHATTAN,2011,18.3
MANHATTAN,2011,18.3
MANHATTAN,2011,10.3
MANHATTAN,2011,10.3
MANHATTAN,2011,38.1
MANHATTAN,2011,38.1
MANHATTAN,2011,17.4
MANHATTAN,2011,17.4
MANHATTAN,2011,42.3
MANHATTAN,2011,42.3
MANHATTAN,2011,2.8
MANHATTAN,2011,2.8
MANHATTAN,2011,11.5
MANHATTAN,2011,11.5
MANHATTAN,2011,1.4
MANHATTAN,2011,1.4
MANHATTAN,2011,9.4
MANHATTAN,2011,9.4
MANHATTAN,2011,2.8
MANHATTAN,2011,2.8
MANHATTAN,2011,14.1
MANHATTAN,2011,14.1
MANHATTAN,2011,2.1
MANHATTAN,2011,2.1
MANHATTAN,2011,10.6
MANHATTAN,2011,10.6
MANHATTAN,2011,1.0
MANHATTAN,2011,1.0
MANHATTAN,2011,6.2
MANHATTAN,2011,6.2
MANHATTAN,2011,5.6
MANHATTAN,2011,5.6
MANHATTAN,2011,14.2
MANHATTAN,2011,14.2
MANHATTAN,2011,2.6
MANHATTAN,2011,2.6
MANHATTAN,2011,9.5
MANHATTAN,2011,9.5
QUEENS,2011,4.1
QUEENS,2011,4.1
QUEENS,2011,13.2
QUEENS,2011,13.2
QUEENS,2011,3.0
QUEENS,2011,3.0
QUEENS,2011,9.2
QUEENS,2011,9.2
QUEENS,2011,2.6
QUEENS,2011,2.6
QUEENS,2011,11.2
QUEENS,2011,11.2
QUEENS,2011,2.2
QUEENS,2011,2.2
QUEENS,2011,8.5
QUEENS,2011,8.5
QUEENS,2011,3.4
QUEENS,2011,3.4
QUEENS,2011,16.0
QUEENS,2011,16.0
QUEENS,2011,3.7
QUEENS,2011,3.7
QUEENS,2011,13.6
QUEENS,2011,13.6
QUEENS,2011,4.1
QUEENS,2011,4.1
QUEENS,2011,18.6
QUEENS,2011,18.6
QUEENS,2011,7.5
QUEENS,2011,7.5
QUEENS,2011,28.3
QUEENS,2011,28.3
QUEENS,2011,5.0
QUEENS,2011,5.0
QUEENS,2011,26.2
QUEENS,2011,26.2
QUEENS,2011,9.0
QUEENS,2011,9.0
QUEENS,2011,23.6
QUEENS,2011,23.6
STATEN ISLAND,2011,12.1
STATEN ISLAND,2011,12.1
STATEN ISLAND,2011,21.2
STATEN ISLAND,2011,21.2
STATEN ISLAND,2011,9.5
STATEN ISLAND,2011,9.5
STATEN ISLAND,2011,16.0
STATEN ISLAND,2011,16.0
STATEN ISLAND,2011,4.7
STATEN ISLAND,2011,4.7
STATEN ISLAND,2011,10.0
STATEN ISLAND,2011,10.0
STATEN ISLAND,2011,4.2
STATEN ISLAND,2011,4.2
STATEN ISLAND,2011,7.2
STATEN ISLAND,2011,7.2
BRONX,2011,4.1
BRONX,2011,4.1
BROOKLYN,2011,5.2
BROOKLYN,2011,5.2
MANHATTAN,2011,3.8
MANHATTAN,2011,3.8
QUEENS,2011,4.5
QUEENS,2011,4.5
STATEN ISLAND,2011,7.8
STATEN ISLAND,2011,7.8
BRONX,2011,4.7
BRONX,2011,4.7
BRONX,2011,8.6
BRONX,2011,8.6
BRONX,2011,5.4
BRONX,2011,5.4
BRONX,2011,4.0
BRONX,2011,4.0
BRONX,2011,4.5
BRONX,2011,4.5
BRONX,2011,2.7
BRONX,2011,2.7
BRONX,2011,2.8
BRONX,2011,2.8
BRONX,2011,3.1
BRONX,2011,3.1
BROOKLYN,2011,3.6
BROOKLYN,2011,3.6
BROOKLYN,2011,4.2
BROOKLYN,2011,4.2
BROOKLYN,2011,4.8
BROOKLYN,2011,4.8
BROOKLYN,2011,3.5
BROOKLYN,2011,3.5
BROOKLYN,2011,4.1
BROOKLYN,2011,4.1
BROOKLYN,2011,5.3
BROOKLYN,2011,5.3
BROOKLYN,2011,3.9
BROOKLYN,2011,3.9
BROOKLYN,2011,5.7
BROOKLYN,2011,5.7
BROOKLYN,2011,7.2
BROOKLYN,2011,7.2
BROOKLYN,2011,8.9
BROOKLYN,2011,8.9
BROOKLYN,2011,3.7
BROOKLYN,2011,3.7
MANHATTAN,2011,3.2
MANHATTAN,2011,3.2
MANHATTAN,2011,4.3
MANHATTAN,2011,4.3
MANHATTAN,2011,4.7
MANHATTAN,2011,4.7
MANHATTAN,2011,4.1
MANHATTAN,2011,4.1
MANHATTAN,2011,4.0
MANHATTAN,2011,4.0
MANHATTAN,2011,3.4
MANHATTAN,2011,3.4
MANHATTAN,2011,3.6
MANHATTAN,2011,3.6
MANHATTAN,2011,3.4
MANHATTAN,2011,3.4
MANHATTAN,2011,4.0
MANHATTAN,2011,4.0
MANHATTAN,2011,2.8
MANHATTAN,2011,2.8
QUEENS,2011,3.5
QUEENS,2011,3.5
QUEENS,2011,3.0
QUEENS,2011,3.0
QUEENS,2011,5.4
QUEENS,2011,5.4
QUEENS,2011,4.5
QUEENS,2011,4.5
QUEENS,2011,5.5
QUEENS,2011,5.5
QUEENS,2011,4.8
QUEENS,2011,4.8
QUEENS,2011,4.0
QUEENS,2011,4.0
QUEENS,2011,5.2
QUEENS,2011,5.2
QUEENS,2011,4.3
QUEENS,2011,4.3
QUEENS,2011,9.0
QUEENS,2011,9.0
STATEN ISLAND,2011,5.7
STATEN ISLAND,2011,5.7
STATEN ISLAND,2011,8.4
STATEN ISLAND,2011,8.4
STATEN ISLAND,2011,9.7
STATEN ISLAND,2011,9.7
STATEN ISLAND,2011,7.3
STATEN ISLAND,2011,7.3
BRONX,2011,67.0
BRONX,2011,67.0
BRONX,2011,128.2
BRONX,2011,128.2
BROOKLYN,2011,48.5
BROOKLYN,2011,48.5
BROOKLYN,2011,93.1
BROOKLYN,2011,93.1
MANHATTAN,2011,45.7
MANHATTAN,2011,45.7
MANHATTAN,2011,144.3
MANHATTAN,2011,144.3
QUEENS,2011,23.1
QUEENS,2011,23.1
QUEENS,2011,74.8
QUEENS,2011,74.8
STATEN ISLAND,2011,28.1
STATEN ISLAND,2011,28.1
STATEN ISLAND,2011,50.5
STATEN ISLAND,2011,50.5
BRONX,2011,45.1
BRONX,2011,45.1
BRONX,2011,106.8
BRONX,2011,106.8
BRONX,2011,25.4
BRONX,2011,25.4
BRONX,2011,60.7
BRONX,2011,60.7
BRONX,2011,37.6
BRONX,2011,37.6
BRONX,2011,73.4
BRONX,2011,73.4
BRONX,2011,68.7
BRONX,2011,68.7
BRONX,2011,122.8
BRONX,2011,122.8
BRONX,2011,57.5
BRONX,2011,57.5
BRONX,2011,121.9
BRONX,2011,121.9
BRONX,2011,131.3
BRONX,2011,131.3
BRONX,2011,200.2
BRONX,2011,200.2
BRONX,2011,130.1
BRONX,2011,130.1
BRONX,2011,249.3
BRONX,2011,249.3
BRONX,2011,138.1
BRONX,2011,138.1
BRONX,2011,251.3
BRONX,2011,251.3
BROOKLYN,2011,28.2
BROOKLYN,2011,28.2
BROOKLYN,2011,59.6
BROOKLYN,2011,59.6
BROOKLYN,2011,40.7
BROOKLYN,2011,40.7
BROOKLYN,2011,89.1
BROOKLYN,2011,89.1
BROOKLYN,2011,95.4
BROOKLYN,2011,95.4
BROOKLYN,2011,178.4
BROOKLYN,2011,178.4
BROOKLYN,2011,85.0
BROOKLYN,2011,85.0
BROOKLYN,2011,153.2
BROOKLYN,2011,153.2
BROOKLYN,2011,35.0
BROOKLYN,2011,35.0
BROOKLYN,2011,51.3
BROOKLYN,2011,51.3
BROOKLYN,2011,13.2
BROOKLYN,2011,13.2
BROOKLYN,2011,19.5
BROOKLYN,2011,19.5
BROOKLYN,2011,57.9
